Sample_ID,extraction_ID,PMEL_ID,collection_year,collection_month,collection_day,location1,location2,location3,longitude,latitude,sample_type,depth,sample_volume_liters,sample_collect_device,filter_type,filter_size_micrometer,filter_preservation,preservation_volume_milliliters,time_of_day,project,collected_by,extraction_by,extraction_date,extraction_kit,plate_or_vial,longmire_volume_input_microliter,elution_volume_microliters,extraction_plate_ID,extraction_well_ID
e04185_C,e04185,E1962,2023,9,24,DBO_4.4n,DBO_4,NA,-161.402,71.588,sample,42.4,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_15,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,C11
e04186_C,e04186,E1963,2023,9,24,DBO_4.4n,DBO_4,NA,-161.402,71.588,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_15,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,D11
e04187_C,e04187,E1964,2023,9,24,DBO_4.4n,DBO_4,NA,-161.402,71.588,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_15,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,E11
e04188_C,e04188,E1965,2023,9,24,DBO_4.5n,DBO_4,NA,-161.774,71.72,sample,38.2,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_15,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,F11
e04189_C,e04189,E1966,2023,9,24,DBO_4.5n,DBO_4,NA,-161.774,71.72,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_15,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,G11
e04190_C,e04190,E1967,2023,9,24,DBO_4.5n,DBO_4,NA,-161.774,71.72,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_15,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,H11
e04191_C,e04191,E1968,2023,9,24,DBO_4.6n,DBO_4,NA,-162.1568333,71.85005,sample,36.2,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_21,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,A12
e04192_C,e04192,E1969,2023,9,24,DBO_4.6n,DBO_4,NA,-162.1568333,71.85005,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_21,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,B12
e04193_C,e04193,E1970,2023,9,24,DBO_4.6n,DBO_4,NA,-162.1568333,71.85005,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_21,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,C12
e04194_C,e04194,E1971,2023,9,26,IC_11,IC,NA,-162.4907667,70.57966667,sample,34.2,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_21,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,D12
e04195_C,e04195,E1972,2023,9,26,IC_11,IC,NA,-162.4907667,70.57966667,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_21,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,E12
e04196_C,e04196,E1973,2023,9,26,IC_10,IC,NA,-162.8565,70.7172,sample,37.1,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_21,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,34_2024,F12
PC34_C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NC34_C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pcr_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e04197_A,e04197,E1974,2023,9,26,IC_10,IC,NA,-162.8565,70.7172,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,A1
e04198_A,e04198,E1975,2023,9,26,IC_9,IC,NA,-163.1872,70.849,sample,39.3,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,B1
e04199_A,e04199,E1976,2023,9,26,IC_9,IC,NA,-163.1872,70.849,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_21,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,C1
e04200_A,e04200,E1977,2023,9,26,IC_8,IC,NA,-163.5642,70.9725,sample,40.2,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,D1
e04201_A,e04201,E1978,2023,9,26,IC_8,IC,NA,-163.5642,70.9725,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,E1
e04202_A,e04202,E1979,2023,9,26,IC_8,IC,NA,-163.5642,70.9725,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,F1
e04203_A,e04203,E1980,2023,9,26,IC_7,IC,NA,-163.8018,71.0847,sample,38.1,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,G1
e04204_A,e04204,E1981,2023,9,26,IC_7,IC,NA,-163.8018,71.0847,sample,10.4,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,H1
e04205_A,e04205,E1982,2023,9,26,IC_6,IC,NA,-164.2018,71.195,sample,39.1,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_15,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,A2
e04206_A,e04206,E1983,2023,9,26,IC_6,IC,NA,-164.2018,71.195,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,B2
e04207_A,e04207,E1984,2023,9,27,IC_5,IC,NA,-164.6117,71.3367,sample,39.1,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_15,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,C2
e04208_A,e04208,E1985,2023,9,27,IC_5,IC,NA,-164.6117,71.3367,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,D2
e04209_A,e04209,E1986,2023,9,27,IC_4,IC,NA,-164.919,71.4485,sample,37.1,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_15,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,E2
e04210_A,e04210,E1987,2023,9,27,IC_4,IC,NA,-164.919,71.4485,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,F2
e04211_A,e04211,E1988,2023,9,27,IC_3,IC,NA,-165.3038167,71.60053333,sample,37.3,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,G2
e04212_A,e04212,E1989,2023,9,27,IC_3,IC,NA,-165.3038167,71.60053333,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,H2
e04213_A,e04213,E1990,2023,9,27,IC_2,IC,NA,-165.6028,71.7052,sample,36.2,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,A3
e04214_A,e04214,E1991,2023,9,27,IC_2,IC,NA,-165.6028,71.7052,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,B3
e04215_A,e04215,E1992,2023,9,27,IC_1,IC,NA,-165.9698,71.8302,sample,39.1,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,C3
e04216_A,e04216,E1993,2023,9,27,IC_1,IC,NA,-165.9698,71.8302,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,D3
e04217_A,e04217,E1994,2023,9,29,DBO_3.8,DBO_3,NA,-168.948,67.67653333,sample,45.5,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,E3
e04218_A,e04218,E1995,2023,9,29,DBO_3.8,DBO_3,NA,-168.948,67.67653333,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,F3
e04219_A,e04219,E1996,2023,9,29,DBO_3.8,DBO_3,NA,-168.948,67.67653333,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,G3
e04220_A,e04220,E1997,2023,9,29,DBO_3.7,DBO_3,NA,-168.596,67.78333333,sample,45.4,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,H3
e04221_A,e04221,E1998,2023,9,29,DBO_3.7,DBO_3,NA,-168.596,67.78333333,sample,30.2,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,A4
e04222_A,e04222,E1999,2023,9,29,DBO_3.7,DBO_3,NA,-168.596,67.78333333,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,B4
e04223_A,e04223,E2000,2023,9,29,DBO_3.6,DBO_3,NA,-168.234,67.8975,sample,53.5,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,C4
e04224_A,e04224,E2001,2023,9,29,DBO_3.6,DBO_3,NA,-168.234,67.8975,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,D4
e04225_A,e04225,E2002,2023,9,29,DBO_3.6,DBO_3,NA,-168.234,67.8975,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,E4
e04226_A,e04226,E2003,2023,10,1,DBO_3.4,DBO_3,NA,-167.4869667,67.1329,sample,44,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,F4
e04227_A,e04227,E2004,2023,10,1,DBO_3.4,DBO_3,NA,-167.4869667,67.1329,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,G4
e04228_A,e04228,E2005,2023,10,1,DBO_3.4,DBO_3,NA,-167.4869667,67.1329,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,H4
e04229_A,e04229,E2006,2023,10,1,DBO_3.5,DBO_3,NA,-167.875,67.013,sample,47.4,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,A5
e04230_A,e04230,E2007,2023,10,1,DBO_3.5,DBO_3,NA,-167.875,67.013,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,B5
e04231_A,e04231,E2008,2023,10,1,DBO_3.5,DBO_3,NA,-167.875,67.013,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,C5
e04232_A,e04232,E2009,2023,10,1,DBO_3.3,DBO_3,NA,-167.2949667,68.18673333,sample,42,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,D5
e04233_A,e04233,E2010,2023,10,1,DBO_3.3,DBO_3,NA,-167.2949667,68.18673333,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,E5
e04234_A,e04234,E2011,2023,10,1,DBO_3.3,DBO_3,NA,-167.2949667,68.18673333,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,F5
e04235_A,e04235,E2012,2023,10,1,DBO_3.2,DBO_3,NA,-167.122,68.24683333,sample,38.3,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,G5
e04236_A,e04236,E2013,2023,10,1,DBO_3.2,DBO_3,NA,-167.122,68.24683333,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,H5
e04237_A,e04237,E2014,2023,10,2,DBO_3.1,DBO_3,NA,-166.924,68.30416667,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,A6
e04238_A,e04238,E2015,2023,10,2,DBO_3.1,DBO_3,NA,-166.924,68.30416667,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,B6
e04239_A,e04239,E2016,2023,10,2,BS_8,BS,NA,-168.8396833,65.78238333,sample,43.2,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,C6
e04240_A,e04240,E2017,2023,10,2,BS_8,BS,NA,-168.8396833,65.78238333,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,D6
e04241_A,e04241,E2018,2023,10,2,BS_8,BS,NA,-168.8396833,65.78238333,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,E6
e04242_A,e04242,E2019,2023,10,2,BS_6,BS,NA,-168.65,65.7375,sample,46.3,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,F6
e04243_A,e04243,E2020,2023,10,2,BS_6,BS,NA,-168.65,65.7375,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,G6
e04244_A,e04244,E2021,2023,9,2,BS_6,BS,NA,-168.65,65.7375,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,H6
e04245_A,e04245,E2022,2023,9,3,BS_3,BS,NA,-168.3679,65.66991667,sample,47.8,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,A7
e04246_A,e04246,E2023,2023,9,3,BS_3,BS,NA,-168.3679,65.66991667,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,B7
e04247_A,e04247,E2024,2023,9,3,BS_3,BS,NA,-168.3679,65.66991667,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,C7
e04248_A,e04248,E2025,2023,9,3,BS_1,BS,NA,-168.1528333,65.61833333,sample,24.2,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,D7
e04249_A,e04249,E2026,2023,9,3,BS_1,BS,NA,-168.1528333,65.61833333,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_25,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,E7
e04250_A,e04250,NC5,2023,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,NA,NA,NA,NA,NA,NA,NA,DBO,Matt Galaska,KL,2024_05_28,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,F7
e04251_A,e04251,E2028,2023,10,2,NA,NA,NA,NA,NA,field_blank,NA,1,NA,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,G7
e04252_A,e04252,E2029,2023,9,21,NA,NA,NA,NA,NA,field_blank,NA,1,NA,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,H7
e04253_A,e04253,E2030.NC,2023,11,14,NA,NA,NA,NA,NA,field_blank,NA,1,NA,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,A8
e04254_A,e04254,NC1,2023,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,NA,NA,NA,NA,NA,NA,NA,DBO,Matt Galaska,KL,2024_05_07,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,B8
e04255_A,e04255,NC2,2023,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,NA,NA,NA,NA,NA,NA,NA,DBO,Matt Galaska,KL,2024_05_15,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,C8
e04256_A,e04256,NC3,2023,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,NA,NA,NA,NA,NA,NA,NA,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,D8
e04257_A,e04257,NC4,2023,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,NA,NA,NA,NA,NA,NA,NA,DBO,Matt Galaska,KL,2024_05_21,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,E8
e04258_A,e04258,E1877,2023,9,14,M8,M8,NA,-174.6735,62.19491667,sample,67.7,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_08,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,F8
e04259_A,e04259,E1878,2023,9,14,M8,M8,NA,-174.6735,62.19491667,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_08,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,G8
e04260_A,e04260,E1879,2023,9,14,M8,M8,NA,-174.6735,62.19491667,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_08,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,H8
PC35_A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NC35_A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pcr_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e04197_B,e04197,E1974,2023,9,26,IC_10,IC,NA,-162.8565,70.7172,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,A1
e04198_B,e04198,E1975,2023,9,26,IC_9,IC,NA,-163.1872,70.849,sample,39.3,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,B1
e04199_B,e04199,E1976,2023,9,26,IC_9,IC,NA,-163.1872,70.849,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_21,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,C1
e04200_B,e04200,E1977,2023,9,26,IC_8,IC,NA,-163.5642,70.9725,sample,40.2,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,D1
e04201_B,e04201,E1978,2023,9,26,IC_8,IC,NA,-163.5642,70.9725,sample,30,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,E1
e04202_B,e04202,E1979,2023,9,26,IC_8,IC,NA,-163.5642,70.9725,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,F1
e04203_B,e04203,E1980,2023,9,26,IC_7,IC,NA,-163.8018,71.0847,sample,38.1,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,G1
e04204_B,e04204,E1981,2023,9,26,IC_7,IC,NA,-163.8018,71.0847,sample,10.4,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,H1
e04205_B,e04205,E1982,2023,9,26,IC_6,IC,NA,-164.2018,71.195,sample,39.1,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_15,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,A2
e04206_B,e04206,E1983,2023,9,26,IC_6,IC,NA,-164.2018,71.195,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,B2
e04207_B,e04207,E1984,2023,9,27,IC_5,IC,NA,-164.6117,71.3367,sample,39.1,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_15,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,C2
e04208_B,e04208,E1985,2023,9,27,IC_5,IC,NA,-164.6117,71.3367,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,D2
e04209_B,e04209,E1986,2023,9,27,IC_4,IC,NA,-164.919,71.4485,sample,37.1,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_15,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,E2
e04210_B,e04210,E1987,2023,9,27,IC_4,IC,NA,-164.919,71.4485,sample,10,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,F2
e04211_B,e04211,E1988,2023,9,27,IC_3,IC,NA,-165.3038167,71.60053333,sample,37.3,1,niskin bottle,Sterivex,0.22,95% ethanol,NA,,DBO,Matt Galaska,KL,2024_05_17,Qiagen DNeasy Blood and Tissue w/ EconoSpin column,vial,NA,100,35_2024,G2
